"","date","open","high","low","close","volume","adj.close","symbol","sig.action","action","action.type","balance","trade","trade.value","holds","market.value","net.gain","total.cash.flow","avg.CPS","base.ROI","ROI"
"1569",2014-03-26,70.65,71.13,69.41,69.41,3290100,66.155,"XOP",NA,NA,NA,17890.809,0,0,36,2498.76,389.57,-2109.191,70,0.382,0.019
"1570",2014-03-27,69.65,70.97,69.31,70.51,3970300,67.203,"XOP",NA,NA,NA,17890.809,0,0,36,2538.36,429.17,-2109.191,70,0.404,0.021
"1571",2014-03-28,70.9,71.9,70.79,71.64,2974000,68.28,"XOP",NA,NA,NA,17890.809,0,0,36,2579.04,469.849,-2109.191,70,0.426,0.023
"1572",2014-03-31,72,72.56,71.32,71.83,2554800,68.461,"XOP",NA,NA,NA,17890.809,0,0,36,2585.88,476.69,-2109.191,70,0.43,0.024
"1573",2014-04-01,71.75,72.28,71.6,72.24,2032300,68.852,"XOP",NA,NA,NA,17890.809,0,0,36,2600.64,491.449,-2109.191,70,0.438,0.025
"1574",2014-04-02,72.03,73.24,72.03,73.11,2932400,69.681,"XOP",NA,NA,NA,17890.809,0,0,36,2631.96,522.77,-2109.191,70,0.455,0.026
"1575",2014-04-03,73.45,74.07,73.2,73.47,5013000,70.024,"XOP",NA,NA,NA,17890.809,0,0,36,2644.92,535.73,-2109.191,70,0.463,0.027
"1576",2014-04-04,73.86,74.34,72.59,72.8,4371100,69.385,"XOP",NA,NA,NA,17890.809,0,0,36,2620.8,511.61,-2109.191,70,0.449,0.026
"1577",2014-04-07,72.53,72.87,70.72,71.19,4581000,67.851,"XOP",NA,NA,NA,17890.809,0,0,36,2562.84,453.65,-2109.191,70,0.417,0.023
"1578",2014-04-08,71.38,72.61,71.05,72.55,4201000,69.147,"XOP",NA,NA,NA,17890.809,0,0,36,2611.8,502.61,-2109.191,70,0.444,0.025
"1579",2014-04-09,72.95,73.31,71.88,73.24,3405100,69.805,"XOP",NA,NA,NA,17890.809,0,0,36,2636.64,527.449,-2109.191,70,0.458,0.026
"1580",2014-04-10,73.26,73.6,71.66,72.27,3678300,68.88,"XOP",NA,NA,NA,17890.809,0,0,36,2601.72,492.529,-2109.191,70,0.439,0.025
"1581",2014-04-11,71.51,72.7,71.51,71.75,3237500,68.385,"XOP",NA,NA,NA,17890.809,0,0,36,2583,473.809,-2109.191,70,0.428,0.024
"1582",2014-04-14,72.44,73.95,72.29,73.28,4415300,69.843,"XOP",NA,NA,NA,17890.809,0,0,36,2638.08,528.889,-2109.191,70,0.459,0.026
"1583",2014-04-15,72.9,74.68,72.9,74.5,5191200,71.006,"XOP",NA,NA,NA,17890.809,0,0,36,2682,572.809,-2109.191,70,0.483,0.029
"1584",2014-04-16,74.79,75.75,74.79,75.74,3963100,72.188,"XOP",NA,NA,NA,17890.809,0,0,36,2726.64,617.449,-2109.191,70,0.508,0.031
"1585",2014-04-17,75.89,77.08,75.43,76.86,5168400,73.255,"XOP",NA,NA,NA,17890.809,0,0,36,2766.96,657.77,-2109.191,70,0.53,0.033
"1586",2014-04-21,77,77.46,76.46,77.31,4974000,73.684,"XOP",NA,NA,NA,17890.809,0,0,36,2783.16,673.969,-2109.191,70,0.539,0.034
"1587",2014-04-22,77.11,77.61,76.62,77.14,3917500,73.522,"XOP",NA,NA,NA,17890.809,0,0,36,2777.04,667.849,-2109.191,70,0.536,0.033
"1588",2014-04-23,77.08,78.13,77.08,77.67,2439400,74.027,"XOP",NA,NA,NA,17890.809,0,0,36,2796.12,686.929,-2109.191,70,0.546,0.034
"1589",2014-04-24,78.01,78.68,77.52,77.94,3775100,74.284,"XOP",NA,NA,NA,17890.809,0,0,36,2805.84,696.65,-2109.191,70,0.552,0.035
"1590",2014-04-25,77.6,77.6,76.21,76.52,3624500,72.931,"XOP",NA,NA,NA,17890.809,0,0,36,2754.72,645.529,-2109.191,70,0.523,0.032
"1591",2014-04-28,76.91,77.25,75.52,76.36,2885600,72.779,"XOP",NA,NA,NA,17890.809,0,0,36,2748.96,639.77,-2109.191,70,0.52,0.032
"1592",2014-04-29,76.88,78.19,76.51,77.36,3145100,73.732,"XOP",NA,NA,NA,17890.809,0,0,36,2784.96,675.77,-2109.191,70,0.54,0.034
"1593",2014-04-30,76.98,77.75,76.19,77.61,2148100,73.97,"XOP",NA,NA,NA,17890.809,0,0,36,2793.96,684.77,-2109.191,70,0.545,0.034
"1594",2014-05-01,77.33,77.82,76.36,76.77,1968100,73.169,"XOP",NA,NA,NA,17890.809,0,0,36,2763.72,654.529,-2109.191,70,0.528,0.033
"1595",2014-05-02,76.86,77.94,76.49,77.28,1819100,73.655,"XOP",NA,NA,NA,17890.809,0,0,36,2782.08,672.889,-2109.191,70,0.538,0.034
"1596",2014-05-05,77.01,77.88,76.34,77.1,1617200,73.484,"XOP",NA,NA,NA,17890.809,0,0,36,2775.6,666.409,-2109.191,70,0.535,0.033
"1597",2014-05-06,77.58,77.81,76.72,76.8,3433500,73.198,"XOP",NA,NA,NA,17890.809,0,0,36,2764.8,655.61,-2109.191,70,0.529,0.033
"1598",2014-05-07,77.38,77.77,75.57,76.87,3293400,73.265,"XOP",NA,NA,NA,17890.809,0,0,36,2767.32,658.13,-2109.191,70,0.53,0.033
"1599",2014-05-08,76.55,76.67,74.49,74.57,4984900,71.072,"XOP",NA,NA,NA,17890.809,0,0,36,2684.52,575.329,-2109.191,70,0.485,0.029
"1600",2014-05-09,74.57,74.71,73.95,74.44,2518400,70.949,"XOP",NA,NA,NA,17890.809,0,0,36,2679.84,570.65,-2109.191,70,0.482,0.029
"1601",2014-05-12,74.62,75.52,74.51,75.15,1977000,71.625,"XOP",NA,NA,NA,17890.809,0,0,36,2705.4,596.21,-2109.191,70,0.496,0.03
"1602",2014-05-13,75.45,76.02,74.99,75.8,2955700,72.245,"XOP",NA,NA,NA,17890.809,0,0,36,2728.8,619.61,-2109.191,70,0.509,0.031
"1603",2014-05-14,75.52,75.96,74.95,75.01,3276600,71.492,"XOP",NA,NA,NA,17890.809,0,0,36,2700.36,591.17,-2109.191,70,0.493,0.03
"1604",2014-05-15,74.66,74.82,72.85,74.25,9109200,70.767,"XOP",NA,NA,NA,17890.809,0,0,36,2673,563.809,-2109.191,70,0.478,0.028
"1605",2014-05-16,74.44,74.57,73.2,74.21,4108400,70.729,"XOP",NA,NA,NA,17890.809,0,0,36,2671.56,562.369,-2109.191,70,0.477,0.028
"1606",2014-05-19,73.73,75.36,73.73,74.91,2306200,71.397,"XOP",NA,NA,NA,17890.809,0,0,36,2696.76,587.57,-2109.191,70,0.491,0.029
"1607",2014-05-20,75.1,75.1,74.05,74.34,2052200,70.853,"XOP",NA,NA,NA,17890.809,0,0,36,2676.24,567.049,-2109.191,70,0.48,0.028
"1608",2014-05-21,75.16,75.73,74.62,75.61,3918500,72.064,"XOP",NA,NA,NA,17890.809,0,0,36,2721.96,612.77,-2109.191,70,0.505,0.031
"1609",2014-05-22,75.89,76.39,75.33,75.38,3782800,71.844,"XOP",NA,NA,NA,17890.809,0,0,36,2713.68,604.489,-2109.191,70,0.501,0.03
"1610",2014-05-23,75.33,75.67,74.74,74.77,2452800,71.263,"XOP",NA,NA,NA,17890.809,0,0,36,2691.72,582.529,-2109.191,70,0.488,0.029
"1611",2014-05-27,74.9,75.68,74.6,75.58,3187700,72.035,"XOP",NA,NA,NA,17890.809,0,0,36,2720.88,611.69,-2109.191,70,0.505,0.031
"1612",2014-05-28,75.56,76.66,75,76.44,4816100,72.855,"XOP",NA,NA,NA,17890.809,0,0,36,2751.84,642.65,-2109.191,70,0.522,0.032
"1613",2014-05-29,76.57,77.89,76.26,77.83,2701300,74.18,"XOP",NA,NA,NA,17890.809,0,0,36,2801.88,692.69,-2109.191,70,0.549,0.035
"1614",2014-05-30,77.66,77.77,76.72,77.04,2487000,73.427,"XOP",NA,NA,NA,17890.809,0,0,36,2773.44,664.25,-2109.191,70,0.534,0.033
"1615",2014-06-02,77.08,77.66,76.05,76.17,2679100,72.597,"XOP",NA,NA,NA,17890.809,0,0,36,2742.12,632.929,-2109.191,70,0.516,0.032
"1616",2014-06-03,76.11,76.73,75.73,76.71,1722300,73.112,"XOP",NA,NA,NA,17890.809,0,0,36,2761.56,652.369,-2109.191,70,0.527,0.033
"1617",2014-06-04,76.5,77.13,76.06,76.92,1323700,73.312,"XOP",NA,NA,NA,17890.809,0,0,36,2769.12,659.929,-2109.191,70,0.531,0.033
"1618",2014-06-05,77.05,77.63,76.11,77.59,2353100,73.951,"XOP",NA,NA,NA,17890.809,0,0,36,2793.24,684.049,-2109.191,70,0.545,0.034
"1619",2014-06-06,77.56,78.37,77.56,78.11,1951500,74.446,"XOP",NA,NA,NA,17890.809,0,0,36,2811.96,702.77,-2109.191,70,0.555,0.035
"1620",2014-06-09,78.02,79.1,77.94,78.36,2115400,74.685,"XOP",NA,NA,NA,17890.809,0,0,36,2820.96,711.77,-2109.191,70,0.56,0.036
"1621",2014-06-10,78.1,78.43,77.69,77.96,1534300,74.303,"XOP",NA,NA,NA,17890.809,0,0,36,2806.56,697.369,-2109.191,70,0.552,0.035
"1622",2014-06-11,77.59,78.87,77.35,78.73,3905600,75.037,"XOP",NA,NA,NA,17890.809,0,0,36,2834.28,725.09,-2109.191,70,0.567,0.036
"1623",2014-06-12,79.23,80.39,79.01,79.78,6905600,76.038,"XOP",NA,NA,NA,17890.809,0,0,36,2872.08,762.889,-2109.191,70,0.588,0.038
"1624",2014-06-13,80.14,80.7,79.19,80.7,4029500,76.915,"XOP",NA,NA,NA,17890.809,0,0,36,2905.2,796.009,-2109.191,70,0.607,0.04
"1625",2014-06-16,80.73,81.19,80.33,80.91,3952300,77.115,"XOP",NA,NA,NA,17890.809,0,0,36,2912.76,803.57,-2109.191,70,0.611,0.04
"1626",2014-06-17,80.56,81.19,80.13,81.05,3175600,77.249,"XOP",NA,NA,NA,17890.809,0,0,36,2917.8,808.61,-2109.191,70,0.614,0.04
"1627",2014-06-18,80.7,81.95,80.7,81.92,1939200,78.078,"XOP",NA,NA,NA,17890.809,0,0,36,2949.12,839.929,-2109.191,70,0.631,0.042
"1628",2014-06-19,81.99,82.75,81.67,82.75,3243800,78.869,"XOP",NA,NA,NA,17890.809,0,0,36,2979,869.809,-2109.191,70,0.647,0.043
"1629",2014-06-20,82.98,83.44,82.37,83.3,3279100,79.549,"XOP",NA,NA,NA,17890.809,0,0,36,2998.8,889.61,-2109.191,70,0.662,0.044
"1630",2014-06-23,83.46,84.04,83.27,83.45,2806000,79.692,"XOP",NA,NA,NA,17890.809,0,0,36,3004.2,895.009,-2109.191,70,0.665,0.045
"1631",2014-06-24,83.11,83.49,80.03,80.24,6682700,76.626,"XOP",NA,NA,NA,17890.809,0,0,36,2888.64,779.449,-2109.191,70,0.601,0.039
"1632",2014-06-25,80,81.65,79.83,81.52,5144800,77.849,"XOP",NA,NA,NA,17890.809,0,0,36,2934.72,825.529,-2109.191,70,0.626,0.041
"1633",2014-06-26,81.69,81.7,80.36,81.32,2566900,77.658,"XOP",NA,NA,NA,17890.809,0,0,36,2927.52,818.329,-2109.191,70,0.622,0.041
"1634",2014-06-27,80.84,81.77,80.84,81.7,2436300,78.021,"XOP",NA,NA,NA,17890.809,0,0,36,2941.2,832.009,-2109.191,70,0.63,0.042
"1635",2014-06-30,81.79,82.32,81.28,82.28,2665500,78.575,"XOP",NA,NA,NA,17890.809,0,0,36,2962.08,852.889,-2109.191,70,0.641,0.043
"1636",2014-07-01,82.35,82.69,81.9,82.08,2248500,78.384,"XOP",NA,NA,NA,17890.809,0,0,36,2954.88,845.69,-2109.191,70,0.637,0.042
"1637",2014-07-02,81.96,82.41,81.38,81.6,2678100,77.925,"XOP",NA,NA,NA,17890.809,0,0,36,2937.6,828.409,-2109.191,70,0.628,0.041
"1638",2014-07-03,81.87,81.88,81.17,81.75,728600,78.068,"XOP",NA,NA,NA,17890.809,0,0,36,2943,833.809,-2109.191,70,0.631,0.042
"1639",2014-07-07,81.59,81.7,79.9,80.04,3202300,76.435,"XOP",NA,NA,NA,17890.809,0,0,36,2881.44,772.25,-2109.191,70,0.597,0.039
"1640",2014-07-08,79.98,80.17,78.94,79.9,5136900,76.302,"XOP",NA,NA,NA,17890.809,0,0,36,2876.4,767.21,-2109.191,70,0.594,0.038
"1641",2014-07-09,80,80.69,79.78,80.67,3317900,77.037,"XOP",NA,NA,NA,17890.809,0,0,36,2904.12,794.929,-2109.191,70,0.609,0.04
"1642",2014-07-10,79.03,79.97,78.7,79.5,8216300,75.92,"XOP",NA,NA,NA,17890.809,0,0,36,2862,752.809,-2109.191,70,0.586,0.038
"1643",2014-07-11,79.23,79.4,78.26,78.32,3740500,74.793,"XOP",NA,NA,NA,17890.809,0,0,36,2819.52,710.329,-2109.191,70,0.562,0.036
"1644",2014-07-14,78.84,79.68,78.83,79.31,3380100,75.738,"XOP",NA,NA,NA,17890.809,0,0,36,2855.16,745.969,-2109.191,70,0.582,0.037
"1645",2014-07-15,78.93,79.19,76.91,77.53,7272100,74.038,"XOP",NA,NA,NA,17890.809,0,0,36,2791.08,681.889,-2109.191,70,0.546,0.034
"1646",2014-07-16,77.94,79.08,77.79,78.94,4794800,75.385,"XOP",NA,NA,NA,17890.809,0,0,36,2841.84,732.65,-2109.191,70,0.575,0.037
"1647",2014-07-17,79.26,79.88,77.16,77.37,5039300,73.886,"XOP",NA,NA,NA,17890.809,0,0,36,2785.32,676.13,-2109.191,70,0.543,0.034
"1648",2014-07-18,77.45,78.57,77.33,78.39,3333700,74.86,"XOP",NA,NA,NA,17890.809,0,0,36,2822.04,712.849,-2109.191,70,0.564,0.036
"1649",2014-07-21,78.08,78.66,77.57,78.52,5101900,74.984,"XOP",NA,NA,NA,17890.809,0,0,36,2826.72,717.529,-2109.191,70,0.566,0.036
"1650",2014-07-22,78.86,79.53,78.62,79.18,5591000,75.614,"XOP",NA,NA,NA,17890.809,0,0,36,2850.48,741.289,-2109.191,70,0.579,0.037
"1651",2014-07-23,79.14,79.8,78.8,79.74,5831600,76.149,"XOP",NA,NA,NA,17890.809,0,0,36,2870.64,761.449,-2109.191,70,0.591,0.038
"1652",2014-07-24,80.12,80.36,79.23,79.81,4355700,76.216,"XOP",NA,NA,NA,17890.809,0,0,36,2873.16,763.969,-2109.191,70,0.592,0.038
"1653",2014-07-25,79.31,79.37,78.47,78.65,4554500,75.108,"XOP",NA,NA,NA,17890.809,0,0,36,2831.4,722.21,-2109.191,70,0.569,0.036
"1654",2014-07-28,78.4,78.76,77.14,77.62,5071900,74.124,"XOP",NA,NA,NA,17890.809,0,0,36,2794.32,685.13,-2109.191,70,0.548,0.034
"1655",2014-07-29,77.32,78.47,77.32,77.93,4556200,74.42,"XOP",NA,NA,NA,17890.809,0,0,36,2805.48,696.289,-2109.191,70,0.554,0.035
"1656",2014-07-30,78.3,78.75,76.86,77.2,7748300,73.723,"XOP",NA,NA,NA,17890.809,0,0,36,2779.2,670.009,-2109.191,70,0.54,0.034
"1657",2014-07-31,76.65,76.83,75.06,75.29,8940000,71.899,"XOP",NA,NA,NA,17890.809,0,0,36,2710.44,601.25,-2109.191,70,0.502,0.03
"1658",2014-08-01,75.1,75.14,72.76,73.76,11358900,70.438,"XOP","out","s","close",20594.409,-36,2703.6,0,0,594.409,594.409,0,0.471,0.03
"1659",2014-08-04,73.86,75.99,73.4,75.8,7897300,72.386,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.512,0.03
"1660",2014-08-05,75.41,75.7,72.94,73.74,10790200,70.419,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.471,0.03
"1661",2014-08-06,73.7,75.2,72.99,74.1,7896000,70.763,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.478,0.03
"1662",2014-08-07,74.6,74.8,73.07,73.74,6797000,70.419,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.471,0.03
"1663",2014-08-08,73.83,76.04,73.76,75.98,9036100,72.558,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.516,0.03
"1664",2014-08-11,76.28,77.16,75.97,76.01,4044700,72.587,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.516,0.03
"1665",2014-08-12,75.67,75.79,74.19,74.59,5906300,71.231,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.488,0.03
"1666",2014-08-13,74.83,75.42,74.35,74.64,4166800,71.279,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.489,0.03
"1667",2014-08-14,74.46,75,73.65,73.78,7090000,70.457,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.472,0.03
"1668",2014-08-15,73.98,74.93,73.89,74.88,3586200,71.508,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.494,0.03
"1669",2014-08-18,75,75.47,74.49,75.32,3160500,71.928,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.502,0.03
"1670",2014-08-19,75.7,76.61,75.4,76.05,3798700,72.625,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.517,0.03
"1671",2014-08-20,75.97,76.34,75.35,76.2,3579700,72.768,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.52,0.03
"1672",2014-08-21,76.15,76.91,75.32,76.82,3661000,73.36,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.532,0.03
"1673",2014-08-22,76.65,76.72,75.79,76.33,2682800,72.893,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.523,0.03
"1674",2014-08-25,76.68,77.91,76.64,77.72,4833800,74.22,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.55,0.03
"1675",2014-08-26,78.12,78.65,77.97,78.02,3820100,74.506,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.556,0.03
"1676",2014-08-27,78.34,78.45,77.43,77.61,2575400,74.115,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.548,0.03
"1677",2014-08-28,77.54,78.11,77.19,78.06,3465200,74.545,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.557,0.03
"1678",2014-08-29,78.54,79.11,78.1,79.05,3019300,75.49,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.577,0.03
"1679",2014-09-02,78.81,78.9,77.25,77.58,3078600,74.086,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.547,0.03
"1680",2014-09-03,78.36,78.6,77.47,77.68,2742500,74.182,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.549,0.03
"1681",2014-09-04,77.71,78.09,75.38,75.83,6499800,72.415,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.513,0.03
"1682",2014-09-05,75.74,76.69,75.52,76.66,4454700,73.208,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.529,0.03
"1683",2014-09-08,76.04,76.1,74.43,75.03,6031700,71.651,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.497,0.03
"1684",2014-09-09,75.1,75.72,73.58,74.11,4690200,70.773,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.478,0.03
"1685",2014-09-10,73.94,74.43,72.88,74.33,6344000,70.983,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.483,0.03
"1686",2014-09-11,73.43,74.94,73.1,74.81,6379300,71.441,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.492,0.03
"1687",2014-09-12,74.37,74.78,72.96,73.35,4937300,70.047,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.463,0.03
"1688",2014-09-15,73.25,73.9,72.38,73.48,7119300,70.171,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.466,0.03
"1689",2014-09-16,73.25,75.42,73.25,74.75,7084600,71.384,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.491,0.03
"1690",2014-09-17,74.78,75.4,74.37,74.55,7249500,71.193,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.487,0.03
"1691",2014-09-18,74.49,74.7,72.93,73.37,7679100,70.066,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.463,0.03
"1692",2014-09-19,73.19,73.77,72.13,72.3,7169500,69.201,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.445,0.03
"1693",2014-09-22,72.15,72.16,69.77,70.11,10463400,67.105,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.402,0.03
"1694",2014-09-23,69.8,71.69,69.8,70.1,8655600,67.095,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.401,0.03
"1695",2014-09-24,70.06,71.66,68.87,70.91,10390100,67.871,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.418,0.03
"1696",2014-09-25,70.91,71.1,69.16,69.36,9426200,66.387,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.387,0.03
"1697",2014-09-26,69.47,70.67,68.86,70.3,6994600,67.287,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.405,0.03
"1698",2014-09-29,69.8,71.2,69.52,71.1,7252700,68.053,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.421,0.03
"1699",2014-09-30,71.11,71.18,68.26,68.83,15375900,65.88,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.376,0.03
"1700",2014-10-01,69.04,69.68,66.43,66.84,13089400,63.975,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.336,0.03
"1701",2014-10-02,66.08,66.8,64.07,66.46,17038000,63.611,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.329,0.03
"1702",2014-10-03,66.6,66.95,65.2,65.52,10682600,62.712,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.31,0.03
"1703",2014-10-06,65.68,66.27,64.27,65.08,9104900,62.291,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.301,0.03
"1704",2014-10-07,64.7,65.4,63.26,63.26,9801800,60.549,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.265,0.03
"1705",2014-10-08,63,64.01,60.96,63.91,22688100,61.171,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.278,0.03
"1706",2014-10-09,63.17,63.32,60.31,60.44,16935100,57.849,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.208,0.03
"1707",2014-10-10,60.52,60.99,58,58.75,23150500,56.232,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.175,0.03
"1708",2014-10-13,58.7,59.61,55.25,55.31,25356300,52.939,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.106,0.03
"1709",2014-10-14,55.81,57.03,53.89,54.39,29321100,52.059,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.087,0.03
"1710",2014-10-15,53.85,56.72,52.15,56.65,23998400,54.222,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.133,0.03
"1711",2014-10-16,55.24,60.13,54.88,59.33,30245600,56.787,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.186,0.03
"1712",2014-10-17,60.37,61.49,57.36,57.79,23834800,55.313,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.155,0.03
"1713",2014-10-20,57.79,59.19,56.92,58.56,12504200,56.05,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.171,0.03
"1714",2014-10-21,59.42,60.61,59.2,60.54,15433100,57.945,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.21,0.03
"1715",2014-10-22,60.85,61.71,57.84,57.88,18449100,55.399,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.157,0.03
"1716",2014-10-23,59.15,60.53,58.21,59.69,13160400,57.132,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.193,0.03
"1717",2014-10-24,59.3,59.42,58.03,58.95,10634000,56.423,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.179,0.03
"1718",2014-10-27,57.4,57.44,55.73,56.77,10803600,54.337,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.135,0.03
"1719",2014-10-28,57.02,59.5,56.51,59.41,9975000,56.864,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.188,0.03
"1720",2014-10-29,60.49,61.39,59.24,60.07,14278700,57.495,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.201,0.03
"1721",2014-10-30,59.45,60.01,57.95,59.17,7976300,56.634,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.183,0.03
"1722",2014-10-31,58.6,60.87,57.43,60.87,13117700,58.261,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.217,0.03
"1723",2014-11-03,60.87,62.7,59.26,59.58,12976400,57.026,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.191,0.03
"1724",2014-11-04,58.39,58.51,56.47,57.12,11678100,54.672,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.142,0.03
"1725",2014-11-05,57.97,59.53,57.06,58.72,7706400,56.203,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.174,0.03
"1726",2014-11-06,57.96,59.3,57.37,59.25,6805700,56.71,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.185,0.03
"1727",2014-11-07,59.42,61.81,59.26,61.71,9102500,59.065,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.234,0.03
"1728",2014-11-10,62.3,62.99,59.82,59.97,9150400,57.4,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.199,0.03
"1729",2014-11-11,60.29,61.06,59.18,60.74,6599500,58.137,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.214,0.03
"1730",2014-11-12,59.9,61.36,59.8,60.33,7309300,57.744,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.206,0.03
"1731",2014-11-13,59.71,59.99,58,58.64,11129300,56.127,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.172,0.03
"1732",2014-11-14,59.01,60.23,58.43,60.05,8109600,57.476,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.201,0.03
"1733",2014-11-17,59.29,59.5,58.15,58.53,7697900,56.021,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.17,0.03
"1734",2014-11-18,58.3,59.41,57.73,58.71,5451900,56.194,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.174,0.03
"1735",2014-11-19,59.16,59.4,57.83,58.86,6452500,56.337,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.177,0.03
"1736",2014-11-20,58.55,60.84,58.18,60.82,7597400,58.213,"XOP",NA,NA,NA,20594.409,0,0,0,0,594.409,594.409,0,0.216,0.03
